차종,차량명,연식,주행거리,가격
스타렉스,현대 더 뉴 그랜드 스타렉스 웨건 11인승 스마트,18년 9월식(19년형),"26,804km","1,950만원"
스타렉스,현대 더 뉴 그랜드 스타렉스 웨건 11인승 스마트,18년 10월식(19년형),"58,397km","1,790만원"
스타렉스,현대 더 뉴 그랜드 스타렉스 웨건 12인승 모던,18년 11월식(19년형),"61,666km","1,790만원"
스타리아,현대 스타리아 LPG 3.5 라운지 9인승 프레스티지,22년 10월식(23년형),"72,024km","2,520만원"
스타리아,현대 스타리아 LPG 3.5 어린이보호차 15인승,23년 2월식,"31,911km","2,940만원"
스타리아,현대 스타리아 LPG 3.5 카고 3인승 모던,25년 2월식,"2,541km","2,950만원"
스타리아,현대 스타리아 LPG 3.5 카고 3인승 모던,23년 10월식(24년형),"30,309km","2,670만원"
스타리아,현대 스타리아 LPG 3.5 카고 3인승 모던,24년 3월식(25년형),"66,657km","2,550만원"
스타리아,현대 스타리아 LPG 3.5 카고 3인승 모던,24년 5월식(25년형),"15,288km","2,650만원"
스타리아,현대 스타리아 LPG 3.5 카고 5인승 모던,23년 1월식,"28,887km","2,420만원"
스타리아,현대 스타리아 LPG 3.5 카고 5인승 모던,23년 10월식(24년형),"46,729km","2,690만원"
스타리아,현대 스타리아 LPG 3.5 카고 5인승 모던,24년 2월식,"30,138km","2,900만원"
스타리아,현대 스타리아 LPG 3.5 카고 5인승 모던,23년 6월식,"14,595km","2,600만원"
스타리아,현대 스타리아 LPG 3.5 카고 5인승 모던,22년 9월식(23년형),"12,033km","2,570만원"
스타리아,현대 스타리아 LPG 3.5 카고 5인승 모던,23년 3월식,"22,616km","2,790만원"
스타리아,현대 스타리아 LPG 3.5 카고 5인승 모던,23년 9월식(24년형),"25,776km","2,850만원"
스타리아,현대 스타리아 LPG 3.5 카고 5인승 모던,23년 8월식,"26,983km","2,830만원"
스타리아,현대 스타리아 LPG 3.5 킨더 11인승,24년 11월식(25년형),"6,530km","3,190만원 3,290만원"
스타리아,현대 스타리아 LPG 3.5 킨더 15인승,23년 2월식,"11,214km","3,530만원"
스타리아,현대 스타리아 LPG 3.5 투어러 (11인승) 모던,24년 3월식(25년형),"28,713km","2,650만원"
스타리아,현대 스타리아 LPG 3.5 투어러 (9인승) 모던,22년 12월식(23년형),"78,125km","2,450만원"
스타리아,현대 스타리아 LPG 3.5 투어러 (9인승) 모던,24년 2월식,"32,875km","3,160만원"
스타리아,현대 스타리아 LPG 3.5 투어러 (9인승) 모던,21년 6월식(22년형),"95,878km","2,050만원"
스타리아,현대 스타리아 LPG 3.5 투어러 (9인승) 모던,25년 1월식,"5,712km","3,050만원"
스타리아,현대 스타리아 LPG 3.5 투어러 (9인승) 모던,22년 3월식,"93,167km","2,250만원"
스타리아,현대 스타리아 디젤 2.2 라운지 4WD 9인승 프레스티지,24년 1월식,"37,665km","4,350만원"
스타리아,현대 스타리아 디젤 2.2 카고 3인승 모던,24년 6월식(25년형),"18,663km","2,620만원"
스타리아,현대 스타리아 디젤 2.2 카고 3인승 모던,22년 12월식(23년형),"11,958km","2,470만원"
스타리아,현대 스타리아 디젤 2.2 카고 3인승 모던,23년 6월식,"8,848km","2,690만원"
스타리아,현대 스타리아 디젤 2.2 카고 3인승 모던,25년 1월식,"12,642km","2,690만원"
스타리아,현대 스타리아 디젤 2.2 카고 3인승 모던,24년 4월식,"49,350km","2,770만원"
스타리아,현대 스타리아 디젤 2.2 카고 3인승 모던,24년 2월식,"29,903km","2,690만원 2,760만원"
스타리아,현대 스타리아 디젤 2.2 카고 3인승 모던,21년 6월식(22년형),"37,122km","2,520만원"
스타리아,현대 스타리아 디젤 2.2 카고 3인승 스마트,23년 7월식,"2,708km","2,490만원"
스타리아,현대 스타리아 디젤 2.2 카고 3인승 스마트,21년 6월식(22년형),"45,391km","2,170만원"
스타리아,현대 스타리아 디젤 2.2 카고 3인승 스마트,21년 6월식(22년형),"22,821km","2,250만원"
스타리아,현대 스타리아 디젤 2.2 카고 5인승 모던,23년 9월식,"26,175km","2,870만원"
스타리아,현대 스타리아 디젤 2.2 카고 5인승 모던,22년 5월식,"91,047km","2,050만원"
스타리아,현대 스타리아 디젤 2.2 카고 5인승 모던,23년 6월식,"24,069km","2,790만원"
스타리아,현대 스타리아 디젤 2.2 카고 5인승 모던,25년 3월식,"12,627km","3,090만원"
스타리아,현대 스타리아 디젤 2.2 투어러 (11인승) 2WD 모던,23년 3월식,"34,768km","2,950만원"
스타리아,현대 스타리아 디젤 2.2 투어러 (11인승) 2WD 모던,23년 7월식,"34,830km","2,880만원"
스타리아,현대 스타리아 디젤 2.2 투어러 (11인승) 2WD 모던,21년 6월식(22년형),"69,837km","2,620만원"
스타리아,현대 스타리아 디젤 2.2 투어러 (11인승) 2WD 모던,21년 10월식(22년형),"53,854km","2,590만원"
스타리아,현대 스타리아 디젤 2.2 투어러 (11인승) 2WD 모던,21년 8월식(22년형),"28,078km","2,570만원"
스타리아,현대 스타리아 디젤 2.2 투어러 (11인승) 2WD 모던,21년 5월식(22년형),"37,382km","2,570만원"
스타리아,현대 스타리아 디젤 2.2 투어러 (11인승) 2WD 스마트,22년 5월식,"13,772km","2,530만원"
스타리아,현대 스타리아 디젤 2.2 투어러 (11인승) 4WD 스마트,25년 8월식,161km,"3,170만원"
스타리아,현대 스타리아 디젤 2.2 투어러 (9인승) 2WD 모던,23년 6월식,"20,064km","2,980만원"
스토닉,기아 스토닉 1.0 터보 트렌디,19년 5월식,"37,079km","1,290만원"
스토닉,기아 스토닉 1.0 터보 트렌디,18년 12월식(19년형),"73,086km","1,200만원"
스토닉,기아 스토닉 1.0 터보 프레스티지,19년 9월식,"41,721km","1,400만원"
스토닉,기아 스토닉 1.4 가솔린 디럭스,18년 1월식,"57,006km","1,130만원"
스토닉,기아 스토닉 1.4 가솔린 트렌디,18년 1월식,"95,059km","1,060만원"
스토닉,기아 스토닉 1.4 가솔린 트렌디,20년 8월식,"56,419km","1,390만원"
스토닉,기아 스토닉 1.4 가솔린 트렌디,20년 7월식,"54,069km","1,250만원"
스토닉,기아 스토닉 1.4 가솔린 트렌디,20년 6월식,"41,110km","1,390만원"
스토닉,기아 스토닉 1.4 가솔린 트렌디,20년 3월식,"19,483km","1,400만원"
스토닉,기아 스토닉 1.4 가솔린 트렌디,18년 1월식,"104,479km","1,090만원"
스토닉,기아 스토닉 1.4 가솔린 프레스티지,18년 2월식,"54,881km","1,240만원"
스토닉,기아 스토닉 1.4 가솔린 프레스티지,20년 8월식,"55,071km","1,520만원"
스토닉,기아 스토닉 1.4 가솔린 프레스티지,18년 2월식,"61,158km","1,190만원"
스토닉,기아 스토닉 1.6 디젤 디럭스,17년 10월식(18년형),"72,732km",880만원
스토닉,기아 스토닉 1.6 디젤 디럭스,18년 5월식,"96,429km",750만원
스토닉,기아 스토닉 1.6 디젤 트렌디,17년 7월식(18년형),"118,482km",850만원
스팅어,기아 스팅어 2.0 터보 2WD 알칸타라 에디션,19년 3월식,"62,667km","1,850만원"
스팅어,기아 스팅어 2.0 터보 2WD 플래티넘,18년 9월식(19년형),"92,081km","1,830만원"
스팅어,기아 스팅어 2.0 터보 2WD 플래티넘,18년 8월식(19년형),"70,728km","2,000만원"
스팅어,기아 스팅어 2.0 터보 2WD 플래티넘,17년 12월식(18년형),"63,246km","1,790만원"
스팅어,기아 스팅어 2.0 터보 2WD 플래티넘,18년 3월식,"42,916km","1,990만원"
스팅어,기아 스팅어 2.0 터보 2WD 플래티넘,20년 5월식,"92,140km","1,930만원"
스팅어,기아 스팅어 2.0 터보 2WD 플래티넘,18년 1월식,"109,342km","1,860만원"
스팅어,기아 스팅어 2.0 터보 2WD 플래티넘,17년 6월식(18년형),"84,415km","1,930만원"
스팅어,기아 스팅어 2.0 터보 2WD 플래티넘,17년 5월식(18년형),"76,865km","1,750만원"
스팅어,기아 스팅어 2.0 터보 2WD 플래티넘,19년 4월식,"125,588km","1,620만원 1,740만원"
스팅어,기아 스팅어 2.0 터보 2WD 플래티넘,18년 4월식,"129,243km","1,890만원 1,930만원"
스팅어,기아 스팅어 2.0 터보 2WD 플래티넘,18년 2월식,"64,019km","2,050만원"
스팅어,기아 스팅어 2.0 터보 2WD 플래티넘,19년 2월식,"92,165km","2,120만원"
스팅어,기아 스팅어 2.0 터보 2WD 플래티넘,19년 7월식(20년형),"113,684km","1,910만원"
스팅어,기아 스팅어 2.0 터보 AWD 플래티넘,18년 7월식,"101,672km","1,820만원"
스팅어,기아 스팅어 2.0 터보 AWD 플래티넘,17년 11월식(18년형),"97,807km","1,530만원 1,640만원"
스팅어,기아 스팅어 2.0 터보 AWD 플래티넘,18년 6월식,"62,237km","1,790만원 1,870만원"
스팅어,기아 스팅어 2.2 디젤 AWD 플래티넘,19년 5월식(20년형),"147,483km","1,830만원"
스팅어,기아 스팅어 3.3 터보 AWD GT,17년 7월식(18년형),"81,359km","2,090만원"
스팅어,기아 스팅어 마이스터 2.5 터보 2WD 플래티넘,21년 5월식,"49,615km","2,390만원"
스팅어,기아 스팅어 마이스터 3.3 터보 2WD 마스터즈 터보 패키지,21년 4월식,"34,933km","2,590만원 2,650만원"
스팅어,기아 스팅어 마이스터 3.3 터보 2WD 마스터즈 터보 패키지,20년 9월식(21년형),"90,477km","2,750만원"
스파크,쉐보레(GM대우) 더 넥스트 스파크 LS 세부등급 없음,17년 1월식,"86,198km",480만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 세부등급 없음,17년 12월식(18년형),"30,514km",600만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,16년 4월식,"55,883km",590만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,16년 12월식(17년형),"35,194km",710만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,15년 11월식(16년형),"45,376km",630만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,16년 5월식,"79,305km",580만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,17년 4월식,"59,606km",660만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,17년 7월식,"81,387km",570만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,16년 6월식,"57,982km",670만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,16년 10월식(17년형),"40,533km",620만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,16년 11월식(17년형),"55,104km",560만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,15년 10월식(16년형),"38,811km",720만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,16년 1월식,"83,616km",510만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,17년 1월식,"45,442km",720만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,17년 7월식,"92,141km",580만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,16년 4월식,"73,145km",540만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,16년 11월식(17년형),"44,966km",710만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,16년 5월식,"43,000km",610만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,16년 8월식(17년형),"78,900km",540만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,17년 7월식,"29,305km",760만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,16년 6월식(17년형),"78,773km",570만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,17년 1월식,"48,540km",720만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,15년 12월식(16년형),"45,549km",670만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,16년 6월식,"98,918km",490만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,18년 4월식,"25,150km",750만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,16년 10월식(17년형),"33,475km",710만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,17년 1월식,"71,213km",580만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,17년 8월식(18년형),"85,501km",620만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,16년 12월식(17년형),"79,511km",570만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,18년 1월식,"17,949km",800만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,17년 7월식,"67,899km",640만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,15년 11월식(16년형),"55,234km",720만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,16년 7월식(17년형),"52,805km",630만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,16년 7월식(17년형),"39,496km",630만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,16년 11월식(17년형),"17,496km",770만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,16년 9월식(17년형),"42,816km",650만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,16년 12월식(17년형),"49,589km",670만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,16년 5월식,"63,600km",590만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,17년 2월식,"52,859km",680만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,17년 8월식(18년형),"46,443km",690만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,15년 11월식(16년형),"74,735km",570만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,17년 6월식,"65,711km",610만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,16년 11월식(17년형),"5,007km",830만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,16년 12월식(17년형),"57,362km",670만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,16년 7월식(17년형),"64,810km",580만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,15년 9월식(16년형),"64,186km",580만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,16년 9월식(17년형),"31,786km",640만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LT 플러스,16년 1월식,"79,455km",510만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LTZ,15년 8월식(16년형),"67,862km",720만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LTZ,16년 7월식(17년형),"20,026km",790만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LTZ,16년 12월식(17년형),"101,121km",550만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LTZ,17년 7월식,"46,134km",760만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LTZ,16년 4월식,"60,346km",720만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LTZ,16년 9월식(17년형),"52,858km",660만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LTZ,18년 4월식,"63,999km",780만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LTZ,15년 8월식(16년형),"72,818km",740만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LTZ,18년 3월식,"46,343km",820만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LTZ,15년 10월식(16년형),"60,419km",620만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LTZ,15년 11월식(16년형),"64,809km",660만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LTZ,16년 8월식(17년형),"32,117km",840만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LTZ,15년 9월식(16년형),"76,323km",650만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LTZ,16년 11월식(17년형),"27,275km",820만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LTZ,16년 2월식,"65,279km",710만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LTZ,18년 1월식,"23,733km",750만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LTZ,16년 6월식,"50,665km",750만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LTZ,16년 3월식,"81,592km",670만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LTZ,15년 8월식(16년형),"93,215km",550만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LTZ,16년 8월식(17년형),"45,271km",690만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LTZ,16년 12월식(17년형),"25,654km",780만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LTZ,15년 9월식(16년형),"71,484km",690만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LTZ,16년 8월식,"51,026km",820만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LTZ,15년 9월식(16년형),"98,628km",520만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LTZ,16년 8월식(17년형),"64,664km",680만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LTZ,17년 12월식(18년형),"46,976km",730만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LTZ,16년 5월식,"54,389km",680만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LTZ,18년 5월식,"32,418km",770만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LTZ,17년 7월식,"91,642km",650만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 LTZ,17년 2월식,"44,682km",780만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 에코 LS 세부등급 없음,15년 12월식(16년형),"17,102km",560만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 에코 LTZ,15년 8월식(16년형),"48,474km",650만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 에코 LTZ,16년 4월식,"54,517km",760만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 에코 LTZ,16년 7월식(17년형),"56,933km",750만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 에코 LTZ,15년 9월식(16년형),"32,681km",780만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 패션,16년 9월식(17년형),"83,723km",620만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 패션,16년 5월식,"29,547km",780만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 패션,16년 5월식,"42,364km",640만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 퍼팩트 블랙,18년 5월식,"91,596km",700만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 퍼팩트 블랙,17년 11월식(18년형),"35,080km",850만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 퍼팩트 블랙,16년 11월식(17년형),"44,145km",830만원
스파크,쉐보레(GM대우) 더 넥스트 스파크 퍼팩트 블랙,17년 1월식,"65,117km",750만원
스파크,쉐보레(GM대우) 더 뉴 스파크 LS 세부등급 없음,20년 7월식,"16,703km",750만원
